Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.19     0.00       40     0.00     0.00  std::unique_ptr<Sphere, std::default_delete<Sphere> >::~unique_ptr()
  0.00      0.19     0.00       40     0.00     0.00  std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >::_M_head(std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >&)
  0.00      0.19     0.00       40     0.00     0.00  std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >::_Tuple_impl<Object*&, std::default_delete<Sphere>, void>(Object*&, std::default_delete<Sphere>&&)
  0.00      0.19     0.00       40     0.00     0.00  std::_Tuple_impl<0ul, Sphere*, std::default_delete<Sphere> >::_Tuple_impl()
  0.00      0.19     0.00       40     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Object> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Object> >&)
  0.00      0.19     0.00       40     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Object> >::_Tuple_impl<std::default_delete<Sphere> >(std::default_delete<Sphere>&&)
  0.00      0.19     0.00       40     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Sphere> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Sphere> >&)
  0.00      0.19     0.00       40     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Sphere> >::_Tuple_impl()
  0.00      0.19     0.00       40     0.00     0.00  std::default_delete<Object>::default_delete<Sphere, void>(std::default_delete<Sphere> const&)
  0.00      0.19     0.00       40     0.00     0.00  std::__uniq_ptr_data<Object, std::default_delete<Object>, true, true>::__uniq_ptr_impl<std::default_delete<Sphere> >(Object*, std::default_delete<Sphere>&&)
  0.00      0.19     0.00       40     0.00     0.00  std::__uniq_ptr_data<Sphere, std::default_delete<Sphere>, true, true>::__uniq_ptr_impl(Sphere*)
  0.00      0.19     0.00       40     0.00     0.00  std::__uniq_ptr_impl<Object, std::default_delete<Object> >::_M_deleter()
  0.00      0.19     0.00       40     0.00     0.00  std::__uniq_ptr_impl<Object, std::default_delete<Object> >::_M_ptr()
  0.00      0.19     0.00       40     0.00     0.00  std::__uniq_ptr_impl<Object, std::default_delete<Object> >::__uniq_ptr_impl<std::default_delete<Sphere> >(Object*, std::default_delete<Sphere>&&)
  0.00      0.19     0.00       40     0.00     0.00  std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::_M_deleter()
  0.00      0.19     0.00       40     0.00     0.00  std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::release()
  0.00      0.19     0.00       40     0.00     0.00  std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::__uniq_ptr_impl(Sphere*)
  0.00      0.19     0.00       40     0.00     0.00  std::tuple<Object*, std::default_delete<Object> >::tuple<Object*&, std::default_delete<Sphere>, true>(Object*&, std::default_delete<Sphere>&&)
  0.00      0.19     0.00       40     0.00     0.00  std::tuple<Sphere*, std::default_delete<Sphere> >::tuple<true, true>()
  0.00      0.19     0.00       40     0.00     0.00  Object*& std::__get_helper<0ul, Object*, std::default_delete<Object> >(std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >&)
  0.00      0.19     0.00       40     0.00     0.00  std::default_delete<Object>& std::__get_helper<1ul, std::default_delete<Object>>(std::_Tuple_impl<1ul, std::default_delete<Object>>&)
  0.00      0.19     0.00       40     0.00     0.00  std::default_delete<Sphere>& std::__get_helper<1ul, std::default_delete<Sphere>>(std::_Tuple_impl<1ul, std::default_delete<Sphere>>&)
  0.00      0.19     0.00       40     0.00     0.00  std::tuple_element<0ul, std::tuple<Object*, std::default_delete<Object> > >::type& std::get<0ul, Object*, std::default_delete<Object> >(std::tuple<Object*, std::default_delete<Object> >&)
  0.00      0.19     0.00       40     0.00     0.00  std::tuple_element<1ul, std::tuple<Object*, std::default_delete<Object> > >::type& std::get<1ul, Object*, std::default_delete<Object> >(std::tuple<Object*, std::default_delete<Object> >&)
  0.00      0.19     0.00       40     0.00     0.00  std::tuple_element<1ul, std::tuple<Sphere*, std::default_delete<Sphere> > >::type& std::get<1ul, Sphere*, std::default_delete<Sphere> >(std::tuple<Sphere*, std::default_delete<Sphere> >&)
  0.00      0.19     0.00       40     0.00     0.00  std::remove_reference<Vector3f&>::type&& std::move<Vector3f&>(Vector3f&)
  0.00      0.19     0.00       40     0.00     0.00  std::remove_reference<Object*&>::type&& std::move<Object*&>(Object*&)
  0.00      0.19     0.00       40     0.00     0.00  Vector3f&& std::forward<Vector3f>(std::remove_reference<Vector3f>::type&)
  0.00      0.19     0.00       38     0.00     0.00  double&& std::forward<double>(std::remove_reference<double>::type&)
  0.00      0.19     0.00       36     0.00     0.00  stbi__mul2sizes_valid(int, int)
  0.00      0.19     0.00       36     0.00     0.00  Material::Reflective::Reflective(Vector3f, float, float)
  0.00      0.19     0.00       36     0.00     0.00  std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Reflective>(Vector3f&&, double&&, Material::Reflective&&)
  0.00      0.19     0.00       36     0.00     0.00  Material::Reflective&& std::forward<Material::Reflective>(std::remove_reference<Material::Reflective>::type&)
  0.00      0.19     0.00       29     0.00     0.00  stbi__refill_buffer(stbi__context*)
  0.00      0.19     0.00       29     0.00     0.00  stbi__compute_huffman_codes(stbi__zbuf*)
  0.00      0.19     0.00       24     0.00     0.00  stbi__addsizes_valid(int, int)
  0.00      0.19     0.00       23     0.00     0.00  stbi__getn(stbi__context*, unsigned char*, int)
  0.00      0.19     0.00       18     0.00     0.00  stbi__skip(stbi__context*, int)
  0.00      0.19     0.00       18     0.00     0.00  stbi__malloc(unsigned long)
  0.00      0.19     0.00       12     0.00     0.00  stbi__mad2sizes_valid(int, int, int)
  0.00      0.19     0.00       12     0.00     0.00  stbi__mad3sizes_valid(int, int, int, int)
  0.00      0.19     0.00       12     0.00     0.00  stbi__check_png_header(stbi__context*)
  0.00      0.19     0.00       12     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long)
  0.00      0.19     0.00        7     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const
  0.00      0.19     0.00        6     0.00     0.00  stbi__fopen(char const*, char const*)
  0.00      0.19     0.00        6     0.00     6.67  stbi__do_png(stbi__png*, int*, int*, int*, int, stbi__result_info*)
  0.00      0.19     0.00        6     0.00     0.00  stbi__rewind(stbi__context*)
  0.00      0.19     0.00        6     0.00     5.00  stbi__do_zlib(stbi__zbuf*, char*, int, int, int)
  0.00      0.19     0.00        6     0.00     6.67  stbi__png_load(stbi__context*, int*, int*, int*, int, stbi__result_info*)
  0.00      0.19     0.00        6     0.00     0.00  stbi__png_test(stbi__context*)
  0.00      0.19     0.00        6     0.00     6.67  stbi__load_main(stbi__context*, int*, int*, int*, int, stbi__result_info*, int)
  0.00      0.19     0.00        6     0.00     5.00  stbi__parse_zlib(stbi__zbuf*, int)
  0.00      0.19     0.00        6     0.00     0.00  stbi__start_file(stbi__context*, _IO_FILE*)
  0.00      0.19     0.00        6     0.00     0.00  stbi__malloc_mad2(int, int, int)
  0.00      0.19     0.00        6     0.00     0.00  stbi__malloc_mad3(int, int, int, int)
  0.00      0.19     0.00        6     0.00     6.67  stbi__parse_png_file(stbi__png*, int, int)
  0.00      0.19     0.00        6     0.00     0.00  stbi__start_callbacks(stbi__context*, stbi_io_callbacks*, void*)
  0.00      0.19     0.00        6     0.00     1.67  stbi__create_png_image(stbi__png*, unsigned char*, unsigned int, int, int, int, int)
  0.00      0.19     0.00        6     0.00     0.00  stbi__parse_zlib_header(stbi__zbuf*)
  0.00      0.19     0.00        6     0.00     6.67  stbi__load_and_postprocess_8bit(stbi__context*, int*, int*, int*, int)
  0.00      0.19     0.00        6     0.00     0.00  Vector2f::Vector2f(float, float)
  0.00      0.19     0.00        6     0.00     0.00  std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::size() const
  0.00      0.19     0.00        6     0.00     0.00  VertexBufferElement* std::__niter_base<VertexBufferElement*>(VertexBufferElement*)
  0.00      0.19     0.00        6     0.00     0.00  stbi_image_free
  0.00      0.19     0.00        6     0.00     6.67  stbi_load
  0.00      0.19     0.00        6     0.00     6.67  stbi_load_from_file
  0.00      0.19     0.00        6     0.00     5.00  stbi_zlib_decode_malloc_guesssize_headerflag
  0.00      0.19     0.00        5     0.00     0.00  void (*&&std::forward<void (*)(GLFWwindow*)>(std::remove_reference<void (*)(GLFWwindow*)>::type&))(GLFWwindow*)
  0.00      0.19     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >::__normal_iterator(VertexBufferElement* const&)
  0.00      0.19     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >::base() const
  0.00      0.19     0.00        4     0.00     0.00  VertexBufferElement&& std::forward<VertexBufferElement>(std::remove_reference<VertexBufferElement>::type&)
  0.00      0.19     0.00        3     0.00     0.00  std::_Head_base<0ul, GLFWwindow*, false>::_M_head(std::_Head_base<0ul, GLFWwindow*, false>&)
  0.00      0.19     0.00        3     0.00     0.00  std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>::_M_head(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>&)
  0.00      0.19     0.00        3     0.00     0.00  std::_Vector_base<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_get_Tp_allocator()
  0.00      0.19     0.00        3     0.00     0.00  std::__uniq_ptr_impl<GLFWwindow, void (*)(GLFWwindow*)>::_M_ptr()
  0.00      0.19     0.00        3     0.00     0.00  GLFWwindow*& std::__get_helper<0ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>&)
  0.00      0.19     0.00        3     0.00     0.00  std::tuple_element<0ul, std::tuple<GLFWwindow*, void (*)(GLFWwindow*)> >::type& std::get<0ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>&)
  0.00      0.19     0.00        3     0.00     0.00  GLFWwindow*& std::forward<GLFWwindow*&>(std::remove_reference<GLFWwindow*&>::type&)
  0.00      0.19     0.00        2     0.00     0.00  CompileShader(unsigned int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.19     0.00        2     0.00     0.00  VertexBufferElement::GetSizeOfType(unsigned int)
  0.00      0.19     0.00        2     0.00     0.00  Camera::Camera(Vector3f, Vector3f, float)
  0.00      0.19     0.00        2     0.00     0.00  Material::LightSource::LightSource(Vector3f)
  0.00      0.19     0.00        2     0.00     0.00  std::_Vector_base<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_get_Tp_allocator() const
  0.00      0.19     0.00        2     0.00     0.00  std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::max_size() const
  0.00      0.19     0.00        2     0.00     0.00  std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>::~unique_ptr()
  0.00      0.19     0.00        2     0.00     0.00  std::_Vector_base<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_deallocate(VertexBufferElement*, unsigned long)
  0.00      0.19     0.00        2     0.00     0.00  std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_S_max_size(std::allocator<VertexBufferElement> const&)
  0.00      0.19     0.00        2     0.00     0.00  std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_S_relocate(VertexBufferElement*, VertexBufferElement*, VertexBufferElement*, std::allocator<VertexBufferElement>&)
  0.00      0.19     0.00        2     0.00     0.00  std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::end()
  0.00      0.19     0.00        2     0.00     0.00  std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, int, Material::LightSource>(Vector3f&&, int&&, Material::LightSource&&)
  0.00      0.19     0.00        2     0.00     0.00  VertexBufferElement* std::__relocate_a<VertexBufferElement*, VertexBufferElement*, std::allocator<VertexBufferElement> >(VertexBufferElement*, VertexBufferElement*, VertexBufferElement*, std::allocator<VertexBufferElement>&)
  0.00      0.19     0.00        2     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<VertexBufferElement, void>::value, VertexBufferElement*>::type std::__relocate_a_1<VertexBufferElement, VertexBufferElement>(VertexBufferElement*, VertexBufferElement*, VertexBufferElement*, std::allocator<VertexBufferElement>&)
  0.00      0.19     0.00        2     0.00     0.00  Material::LightSource&& std::forward<Material::LightSource>(std::remove_reference<Material::LightSource>::type&)
  0.00      0.19     0.00        2     0.00     0.00  int&& std::forward<int>(std::remove_reference<int>::type&)
  0.00      0.19     0.00        1     0.00     0.00  ParseShader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.19     0.00        1     0.00     0.00  CreateShaderProgram(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.19     0.00        1     0.00     0.00  CreateScene(unsigned int)
  0.00      0.19     0.00        1     0.00   190.00  RenderScene(std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
